StartTime,LastTime,Trans,Flgs,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMa,DstMa,sEnc,dEnc,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,AutoId,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,State,SrcWin,DstWin,SrcTCPBase,DstTCPBase,SrcMss,DstMss,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz
07/03.05:56:45.579550,07/03.05:56:45.579752,1, e        ,0.000202,0.000202,1728415872.000000,0.000202,0.000000,0.000202,0.000202,0.000202,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,55146,domain,0,0,cs0,cs0,128,128,0,0,0x4d00,0x4855,0,Start,4,2,2,494,170,324,0,0,0,-0.000000,9782178.000000,3366336.750000,6415841.500000,0,0,0,0.000000,0,0,0,0.000000,,,14851.485352,4950.495117,4950.495117,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,6052,85.000000,162.000000
07/03.05:56:45.580230,07/03.05:56:45.580847,1, e        ,0.000617,0.000617,1728415872.000000,0.000617,0.000000,0.000617,0.000617,0.000617,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,55641,domain,0,0,cs0,cs0,128,128,0,0,0x4e00,0x4955,0,Start,4,2,2,672,336,336,0,0,0,-0.000000,4356564.000000,2178282.000000,2178282.000000,0,0,0,0.000000,0,0,0,0.000000,,,4862.236816,1620.745605,1620.745605,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,6140,168.000000,168.000000
07/03.05:56:45.657133,07/03.06:10:45.788177,1, *        ,840.131042,840.131042,1728415872.000000,840.131042,0.000000,840.131042,840.131042,840.131042,UAA,UAA,el,,70:6e:6d:1d:bb:07,01:00:0c:cc:cc:cc,llc,snap,snap,,,,,,,,,,,0,Start,43,43,0,19651,19651,0,0,0,0,-0.000000,182.771484,182.771484,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.049992,0.049992,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,6228,457.000000,0.000000
07/03.05:56:46.742368,07/03.05:56:46.743271,1, e *      ,0.000903,0.000903,1728415872.000000,0.000903,0.000000,0.000903,0.000903,0.000903,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1038,kerberos,0,0,cs0,cs0,128,128,0,0,0x5200,0x4d55,0,Start,16,8,8,1756,920,836,0,0,0,-0.000000,13616833.000000,7131783.000000,6485050.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,16611.294922,7751.937988,7751.937988, ->,RST,65536,525568,2865342700,1708326002,1460,1460,0.000082,0.000057,0.000025,Mws,,6300,115.000000,104.500000
07/03.05:56:46.751722,07/03.05:56:46.752688,1, e *      ,0.000966,0.000966,1728415872.000000,0.000966,0.000000,0.000966,0.000966,0.000966,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1039,kerberos,0,0,cs0,cs0,128,128,0,0,0x5700,0x5255,0,Start,18,10,8,4622,1200,3422,0,0,0,-0.000000,33747412.000000,8944099.000000,24803312.000000,4,2,2,18.181818,0,0,0,0.000000,0,0,17598.343750,9316.769531,7246.376465, ->,RST,65536,525568,2082360536,1298335687,1460,1460,0.000057,0.000047,0.000010,Mws,,6512,120.000000,427.750000
07/03.05:56:46.752731,07/03.05:56:46.753977,1, e *      ,0.001246,0.001246,1728415872.000000,0.001246,0.000000,0.001246,0.001246,0.001246,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1040,kerberos,0,0,cs0,cs0,128,128,0,0,0x5b00,0x5655,0,Start,16,8,8,6470,3210,3260,0,0,0,-0.000000,36353128.000000,18035312.000000,18317816.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,12038.522461,5617.977051,5617.977051, ->,RST,65536,525568,3162293167,1547964744,1460,1460,0.000046,0.000044,0.000002,Mws,,6724,401.250000,407.500000
07/03.05:56:47.927079,07/03.06:10:52.757568,1, *        ,844.830505,844.830505,1728415872.000000,844.830505,0.000000,844.830505,844.830505,844.830505,UAA,UAA,el,,70:6e:6d:1d:bb:02,01:00:0c:cc:cc:cc,llc,snap,snap,,,,,,,,,,,0,Start,36,36,0,16452,16452,0,0,0,0,-0.000000,151.462341,151.462341,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.041428,0.041428,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,6936,457.000000,0.000000
07/03.05:56:50.843803,07/03.06:10:55.309033,1, *        ,844.465210,844.465210,1728415872.000000,844.465210,0.000000,844.465210,844.465210,844.465210,UAA,UAA,el,,70:6e:6d:1d:bb:0f,01:00:0c:cc:cc:cc,llc,snap,snap,,,,,,,,,,,0,Start,17,17,0,7786,7786,0,0,0,0,-0.000000,69.421448,69.421448,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.018947,0.018947,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,7008,458.000000,0.000000
07/03.05:56:55.161409,07/03.05:56:59.146482,1, eU       ,3.985073,3.985073,1728415872.000000,3.985073,0.000000,3.985073,3.985073,3.985073,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,51803,domain,0,0,cs0,cs0,128,128,0,0,0x6c00,0xa055,0,Start,12,6,6,1302,468,834,0,0,0,-0.000000,2178.128174,782.921631,1395.206543,0,0,0,0.000000,0,0,0,0.000000,,,2.760301,1.254682,1.254682,<->,CON,,,,,,,0.000000,0.000000,0.000000,,192.168.10.9,7080,78.000000,139.000000
07/03.05:56:55.395499,07/03.05:57:00.052738,1, e        ,4.657239,4.657239,1728415872.000000,4.657239,0.000000,4.657239,4.657239,4.657239,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,60044,domain,0,0,cs0,cs0,128,128,0,0,0x6d00,0xba55,0,Start,12,6,6,1278,456,822,0,0,0,-0.000000,1829.410156,652.747253,1176.662842,0,0,0,0.000000,0,0,0,0.000000,,,2.361914,1.073597,1.073597,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,7200,76.000000,137.000000
07/03.05:56:55.421927,07/03.05:58:00.965744,1, e        ,65.543816,65.543816,1728415872.000000,65.543816,0.000000,65.543816,65.543816,65.543816,UAA,UAA,e,,192.168.10.9,192.168.10.255,udp,netbios-dgm,netbios-dgm,0,,cs0,,128,,0,,0x7a01,,0,Start,150,150,0,34674,34674,0,0,0,0,-0.000000,4203.966309,4203.966309,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,2.273288,2.273288,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,7288,231.160004,0.000000
07/03.05:56:55.428911,07/03.06:09:45.096898,1, e        ,769.667969,769.667969,1728415872.000000,769.667969,0.000000,769.667969,769.667969,769.667969,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,ntp,ntp,0,0,cs0,cs0,128,128,0,0,0x9c15,0x2f6f,0,Start,52,26,26,4680,2340,2340,0,0,0,-0.000000,46.773415,23.386707,23.386707,0,0,0,0.000000,0,0,0,0.000000,,,0.066262,0.032482,0.032482,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,7368,90.000000,90.000000
07/03.05:56:58.240468,07/03.05:56:58.240516,1, e        ,0.000048,0.000048,1728415872.000000,0.000048,0.000000,0.000048,0.000048,0.000048,UAA,UAA,e,,192.168.10.9,192.168.10.3,icmp,dstunreach,unrport,0,,cs0,,128,,0,,0x6e00,,0,Start,2,2,0,334,334,0,0,0,0,-0.000000,27833332.000000,27833332.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,20833.332031,20833.332031,0.000000, ->,URP,,,,,,,0.000000,0.000000,0.000000,,,7456,167.000000,0.000000
07/03.05:56:58.240559,07/03.05:56:58.337485,1, e        ,0.096926,0.096926,1728415872.000000,0.096926,0.000000,0.096926,0.096926,0.096926,UAA,UAA,e,,192.168.10.9,224.0.0.252,rtp,58052,hostmon,0,,cs0,,1,,0,,0x7900,,0,Start,18,18,0,1188,1188,0,0,0,0,-0.000000,92606.726562,92606.726562,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,175.391525,175.391525,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,7560,66.000000,0.000000
07/03.05:56:58.272252,07/03.05:56:58.693390,1, e        ,0.421138,0.421138,1728415872.000000,0.421138,0.000000,0.421138,0.421138,0.421138,UAA,UAA,e,,192.168.10.3,224.0.0.252,rtcp,58156,hostmon,0,,cs0,,1,,0,,0x5677,,0,Start,19,19,0,1653,1653,0,0,0,0,-0.000000,29747.968750,29747.968750,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,42.741337,42.741337,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,7676,87.000000,0.000000
07/03.05:56:58.296455,07/03.05:57:12.939691,1, e *      ,14.643236,14.643236,1728415872.000000,14.643236,0.000000,14.643236,14.643236,14.643236,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1043,microsoft-ds,0,0,cs0,cs0,128,128,0,0,0x5601,0x0956,0,Start,43,25,18,12284,8880,3404,0,0,0,-0.000000,6413.882812,4657.440430,1756.442383,16,8,8,27.118644,0,0,0,0.000000,0,0,2.868218,1.638982,1.160946, ->,RST,64256,525056,1352585806,3479107246,1460,1460,0.000050,0.000046,0.000004,Mws,,7776,355.200012,189.111115
07/03.05:56:58.361351,07/03.05:58:04.387619,1, e *      ,66.026268,66.026268,1728415872.000000,66.026268,0.000000,66.026268,66.026268,66.026268,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1044,49666,0,0,cs0,cs0,128,128,0,0,0x7c01,0x0958,0,Start,78,42,36,22748,14564,8184,0,0,0,-0.000000,2686.809326,1722.708252,964.101135,30,15,15,27.777778,0,0,0,0.000000,0,0,1.166203,0.620965,0.530092, ->,FIN,64256,525568,3068041969,859236737,1460,1460,0.000058,0.000057,0.000001,Mws,,7988,346.761902,227.333328
07/03.05:56:58.361687,07/03.05:56:58.362398,1, e *      ,0.000711,0.000711,1728415872.000000,0.000711,0.000000,0.000711,0.000711,0.000711,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1045,kerberos,0,0,cs0,cs0,128,128,0,0,0x8000,0x6d55,0,Start,16,8,8,1840,946,894,0,0,0,-0.000000,18126582.000000,9316456.000000,8810127.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,21097.046875,9845.288086,9845.288086, ->,RST,65536,525568,2490047655,1579038096,1460,1460,0.000046,0.000031,0.000015,Mws,,8200,118.250000,111.750000
07/03.05:56:58.378732,07/03.05:56:58.379752,1, e *      ,0.001020,0.001020,1728415872.000000,0.001020,0.000000,0.001020,0.001020,0.001020,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1046,kerberos,0,0,cs0,cs0,128,128,0,0,0x8500,0x7255,0,Start,18,10,8,4768,1224,3544,0,0,0,-0.000000,32964706.000000,8643138.000000,24321570.000000,4,2,2,18.181818,0,0,0,0.000000,0,0,16666.667969,8823.529297,6862.745117, ->,RST,65536,525568,2143252340,65885377,1460,1460,0.000065,0.000023,0.000042,Mws,,8412,122.400002,443.000000
07/03.05:56:58.380030,07/03.05:56:58.380997,1, e *      ,0.000967,0.000967,1728415872.000000,0.000967,0.000000,0.000967,0.000967,0.000967,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1047,kerberos,0,0,cs0,cs0,128,128,0,0,0x8b00,0x7855,0,Start,20,10,10,7378,3730,3648,0,0,0,-0.000000,54941052.000000,27772492.000000,27168562.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,19648.396484,9307.134766,9307.134766, ->,RST,65536,525568,2128896358,665392159,1460,1460,0.000016,0.000004,0.000012,Mws,,8624,373.000000,364.799988
07/03.05:56:58.445834,07/03.05:56:58.507652,1, e        ,0.061818,0.061818,1728415872.000000,0.061818,0.000000,0.061818,0.061818,0.061818,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,54502,domain,0,0,cs0,cs0,128,128,0,0,0x9300,0x8155,0,Start,4,2,2,636,166,470,0,0,0,-0.000000,41153.062500,10741.208008,30411.853516,0,0,0,0.000000,0,0,0,0.000000,,,48.529556,16.176517,16.176517,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,8836,83.000000,235.000000
07/03.05:56:58.446118,07/03.05:56:58.507340,1, e        ,0.061222,0.061222,1728415872.000000,0.061222,0.000000,0.061222,0.061222,0.061222,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61566,domain,0,0,cs0,cs0,128,255,0,0,0x1c57,0xb737,0,Start,2,1,1,309,100,209,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.333998,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,8924,100.000000,209.000000
07/03.05:56:58.508783,07/03.05:57:58.631154,1, e        ,60.122372,60.122372,1728415872.000000,60.122372,0.000000,60.122372,60.122372,60.122372,UAA,UAA,e,e,192.168.10.9,208.185.118.105,tcp,1048,http,0,0,cs0,cs0,128,55,0,9,0x7201,0x192a,0,Start,8,5,3,1007,586,421,0,0,0,-0.000000,99.796463,62.406055,37.390408,0,0,0,0.000000,0,0,0,0.000000,0,0,0.116429,0.066531,0.033265, ->,RST,65280,30272,187072984,861886359,1460,1460,0.028202,0.028152,0.000050,Mws,,9008,117.199997,140.333328
07/03.05:56:58.571370,07/03.05:57:11.722107,1, e        ,13.150737,13.150737,1728415872.000000,13.150737,0.000000,13.150737,13.150737,13.150737,UAA,UAA,e,,192.168.10.9,192.168.10.255,udp,netbios-ns,netbios-ns,0,,cs0,,128,,0,,0x4b01,,0,Start,207,207,0,19044,19044,0,0,0,0,-0.000000,11529.087891,11529.087891,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,15.664521,15.664521,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,9220,92.000000,0.000000
07/03.05:56:58.807919,07/03.05:57:04.936323,1, e *      ,6.128404,6.128404,1728415872.000000,6.128404,0.000000,6.128404,6.128404,6.128404,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1049,ldap,0,0,cs0,cs0,128,128,0,0,0xf200,0xc355,0,Start,33,18,15,16630,6540,10090,0,0,0,-0.000000,20357.666016,8063.437012,12294.228516,11,6,5,25.000000,0,0,0,0.000000,0,0,5.221588,2.773968,2.284445, ->,RST,65536,524800,3263248462,1303028393,1460,1460,0.000061,0.000020,0.000041,Mws,,9300,363.333344,672.666687
07/03.05:56:58.845613,07/03.05:56:58.846685,1, e *      ,0.001072,0.001072,1728415872.000000,0.001072,0.000000,0.001072,0.001072,0.001072,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1050,kerberos,0,0,cs0,cs0,128,128,0,0,0xa900,0x8d55,0,Start,20,10,10,7282,3682,3600,0,0,0,-0.000000,48910448.000000,24731342.000000,24179104.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,17723.880859,8395.522461,8395.522461, ->,RST,65536,525568,442088648,667129692,1460,1460,0.000112,0.000039,0.000073,Mws,,9512,368.200012,360.000000
07/03.05:56:58.849193,07/03.05:56:58.926293,1, e *      ,0.077100,0.077100,1728415872.000000,0.077100,0.000000,0.077100,0.077100,0.077100,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1051,ldap,0,0,cs0,cs0,128,128,0,0,0xbc00,0x9f55,0,Start,28,14,14,6744,4908,1836,0,0,0,-0.000000,649857.312500,472944.218750,176913.093750,9,5,4,24.324324,0,0,0,0.000000,0,0,350.194550,168.612183,168.612183, ->,RST,65024,525056,380082403,2242080844,1460,1460,0.000060,0.000039,0.000021,Mws,,9724,350.571442,131.142853
07/03.05:56:58.852248,07/03.05:56:58.853399,1, e *      ,0.001151,0.001151,1728415872.000000,0.001151,0.000000,0.001151,0.001151,0.001151,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1052,kerberos,0,0,cs0,cs0,128,128,0,0,0xb500,0x9855,0,Start,16,8,8,6592,3276,3316,0,0,0,-0.000000,40097304.000000,19927020.000000,20170286.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,13032.145508,6081.667969,6081.667969, ->,RST,65536,525568,3314000364,2861401917,1460,1460,0.000015,0.000003,0.000012,Mws,,9936,409.500000,414.500000
07/03.05:56:58.853401,07/03.05:56:58.854205,1, e *      ,0.000804,0.000804,1728415872.000000,0.000804,0.000000,0.000804,0.000804,0.000804,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1053,kerberos,0,0,cs0,cs0,128,128,0,0,0xba00,0x9d55,0,Start,19,9,10,6322,5464,858,0,0,0,-0.000000,56019900.000000,48328356.000000,7691542.000000,3,1,2,13.636364,0,0,0,0.000000,0,0,22388.058594,9950.249023,11194.029297, ->,RST,65536,525568,2892204249,3355530257,1460,1460,0.000002,0.000002,0.000000,Mws,,10148,607.111084,85.800003
07/03.05:56:59.324127,07/03.05:56:59.385402,1, e        ,0.061275,0.061275,1728415872.000000,0.061275,0.000000,0.061275,0.061275,0.061275,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,55463,domain,0,0,cs0,cs0,128,128,0,0,0xbe00,0xa255,0,Start,4,2,2,516,152,364,0,0,0,-0.000000,33684.210938,9922.480469,23761.728516,0,0,0,0.000000,0,0,0,0.000000,,,48.959606,16.319868,16.319868,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,10360,76.000000,182.000000
07/03.05:56:59.324418,07/03.05:56:59.385109,1, e        ,0.060691,0.060691,1728415872.000000,0.060691,0.000000,0.060691,0.060691,0.060691,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61821,domain,0,0,cs0,cs0,128,255,0,0,0x3d57,0xb837,0,Start,2,1,1,264,101,163,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.476908,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,10448,101.000000,163.000000
07/03.05:56:59.718351,07/03.05:57:24.935863,1, e *      ,25.217512,25.217512,1728415872.000000,25.217512,0.000000,25.217512,25.217512,25.217512,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1054,microsoft-ds,0,0,cs0,cs0,128,128,0,0,0x6801,0x2056,0,Start,79,45,34,21236,12682,8554,0,0,0,-0.000000,6568.134277,3934.091553,2634.042480,32,16,16,28.828829,0,0,0,0.000000,0,0,3.093089,1.744819,1.308614, ->,RST,65280,525056,671896735,1644928997,1460,1460,0.000074,0.000050,0.000024,Mws,,10532,281.822235,251.588242
07/03.05:56:59.719176,07/03.05:56:59.720356,1, e *      ,0.001180,0.001180,1728415872.000000,0.001180,0.000000,0.001180,0.001180,0.001180,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1055,kerberos,0,0,cs0,cs0,128,128,0,0,0xc800,0xaa55,0,Start,20,10,10,7340,3704,3636,0,0,0,-0.000000,44793220.000000,22603390.000000,22189830.000000,3,1,2,13.043478,0,0,0,0.000000,0,0,16101.694336,7627.118652,7627.118652, ->,RST,65536,525568,1585615782,3282302434,1460,1460,0.000061,0.000048,0.000013,Mws,,10744,370.399994,363.600006
07/03.05:56:59.720424,07/03.05:56:59.721084,1, e *      ,0.000660,0.000660,1728415872.000000,0.000660,0.000000,0.000660,0.000660,0.000660,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1056,kerberos,0,0,cs0,cs0,128,128,0,0,0xcc00,0xae55,0,Start,16,8,8,6574,3274,3300,0,0,0,-0.000000,69733328.000000,34727272.000000,35006060.000000,4,2,2,20.000000,0,0,0,0.000000,0,0,22727.271484,10606.060547,10606.060547, ->,RST,65536,525568,982130485,147200934,1460,1460,0.000050,0.000049,0.000001,Mws,,10956,409.250000,412.500000
07/03.05:57:01.815912,07/03.05:57:01.876931,1, e        ,0.061019,0.061019,1728415872.000000,0.061019,0.000000,0.061019,0.061019,0.061019,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,59285,domain,0,0,cs0,cs0,128,128,0,0,0xe100,0xbd55,0,Start,4,2,2,516,152,364,0,0,0,-0.000000,33825.531250,9964.109375,23861.419922,0,0,0,0.000000,0,0,0,0.000000,,,49.165016,16.388338,16.388338,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,11168,76.000000,182.000000
07/03.05:57:01.816207,07/03.05:57:01.876667,1, e        ,0.060460,0.060460,1728415872.000000,0.060460,0.000000,0.060460,0.060460,0.060460,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60970,domain,0,0,cs0,cs0,128,255,0,0,0x5857,0xb937,0,Start,2,1,1,264,101,163,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.539862,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,11256,101.000000,163.000000
07/03.05:57:01.877484,07/03.05:57:01.938058,1, e        ,0.060574,0.060574,1728415872.000000,0.060574,0.000000,0.060574,0.060574,0.060574,UAA,UAA,e,e,192.168.10.9,69.31.33.224,tcp,1057,http,0,0,cs0,cs0,128,56,0,8,0xe600,0x8cc6,0,Start,10,5,5,876,397,479,0,0,0,-0.000000,92713.046875,41998.218750,50714.828125,0,0,0,0.000000,0,0,0,0.000000,0,0,148.578598,66.034935,66.034935, ->,FIN,65280,29216,2039531091,2775650108,1460,1460,0.020008,0.019958,0.000050,Mws,,11340,79.400002,95.800003
07/03.05:57:01.919527,07/03.05:57:01.950582,1, e        ,0.031055,0.031055,1728415872.000000,0.031055,0.000000,0.031055,0.031055,0.031055,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,54042,domain,0,0,cs0,cs0,128,128,0,0,0xe700,0xbf55,0,Start,4,2,2,460,154,306,0,0,0,-0.000000,59249.718750,19835.775391,39413.945312,0,0,0,0.000000,0,0,0,0.000000,,,96.602806,32.200935,32.200935,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,11552,77.000000,153.000000
07/03.05:57:01.919746,07/03.05:57:01.950373,1, e        ,0.030627,0.030627,1728415872.000000,0.030627,0.000000,0.030627,0.030627,0.030627,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61961,domain,0,0,cs0,cs0,128,255,0,0,0x5a57,0xba37,0,Start,2,1,1,246,91,155,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.650928,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,11640,91.000000,155.000000
07/03.05:57:04.939289,07/03.05:57:04.940404,1, e *      ,0.001115,0.001115,1728415872.000000,0.001115,0.000000,0.001115,0.001115,0.001115,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1058,kerberos,0,0,cs0,cs0,128,128,0,0,0xf900,0xca55,0,Start,20,10,10,7226,3654,3572,0,0,0,-0.000000,46665472.000000,23598206.000000,23067264.000000,4,2,2,16.666667,0,0,0,0.000000,0,0,17040.359375,8071.749023,8071.749023, ->,RST,65536,525568,543187312,3862198799,1460,1460,0.000062,0.000061,0.000001,Mws,,11724,365.399994,357.200012
07/03.05:57:05.480829,07/03.05:57:06.000166,1, e *      ,0.519337,0.519337,1728415872.000000,0.519337,0.000000,0.519337,0.519337,0.519337,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1059,ldap,0,0,cs0,cs0,128,128,0,0,0x3f01,0x0156,0,Start,30,16,14,10524,5738,4786,0,0,0,-0.000000,151346.812500,82874.898438,68471.914062,9,5,4,23.076923,0,0,0,0.000000,0,0,55.840427,28.882980,25.031916, ->,RST,65536,524800,2014057093,2022261448,1460,1460,0.000092,0.000056,0.000036,Mws,,11936,358.625000,341.857147
07/03.05:57:05.485621,07/03.05:57:05.489175,1, e *      ,0.003554,0.003554,1728415872.000000,0.003554,0.000000,0.003554,0.003554,0.003554,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1060,ldap,0,0,cs0,cs0,128,128,0,0,0x1001,0xdd55,0,Start,28,14,14,6716,4880,1836,0,0,0,-0.000000,14039392.000000,10201463.000000,3837929.000000,9,5,4,24.324324,0,0,0,0.000000,0,0,7597.073730,3657.850342,3657.850342, ->,RST,65024,525056,1486467477,2927766538,1460,1460,0.000060,0.000035,0.000025,Mws,,12148,348.571442,131.142853
07/03.05:57:05.531854,07/03.05:57:18.931094,1, e *      ,13.399240,13.399240,1728415872.000000,13.399240,0.000000,13.399240,13.399240,13.399240,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1061,microsoft-ds,0,0,cs0,cs0,128,128,0,0,0x6301,0x1056,0,Start,55,31,24,13936,10004,3932,0,0,0,-0.000000,8030.903320,5780.626465,2250.276855,22,11,11,28.571429,0,0,0,0.000000,0,0,4.030079,2.238933,1.716515, ->,RST,64256,524800,1128770200,3162783012,1460,1460,0.000081,0.000058,0.000023,Mws,,12360,322.709686,163.833328
07/03.05:57:05.535416,07/03.05:57:05.535673,1, e        ,0.000257,0.000257,1728415872.000000,0.000257,0.000000,0.000257,0.000257,0.000257,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,58832,domain,0,0,cs0,cs0,128,128,0,0,0x2001,0xe855,0,Start,4,2,2,472,186,286,0,0,0,-0.000000,7346303.000000,2894941.500000,4451361.500000,0,0,0,0.000000,0,0,0,0.000000,,,11673.151367,3891.050537,3891.050537,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,12572,93.000000,143.000000
07/03.05:57:05.536171,07/03.05:57:05.536311,1, e        ,0.000140,0.000140,1728415872.000000,0.000140,0.000000,0.000140,0.000140,0.000140,UAA,UAA,e,e,192.168.10.9,192.168.10.3,udp,58833,ldap,0,0,cs0,cs0,128,128,0,0,0x2101,0xe955,0,Start,4,2,2,822,412,410,0,0,0,-0.000000,23485714.000000,11771428.000000,11714285.000000,0,0,0,0.000000,0,0,0,0.000000,,,21428.570312,7142.856934,7142.856934,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,12660,206.000000,205.000000
07/03.05:57:05.669508,07/03.05:57:05.669512,1, e        ,0.000004,0.000004,1728415872.000000,0.000004,0.000000,0.000004,0.000004,0.000004,UAA,UAA,e,,192.168.10.9,192.168.10.3,udp,netbios-dgm,netbios-dgm,0,,cs0,,128,,0,,0x2601,,0,Start,2,2,0,444,444,0,0,0,0,-0.000000,444000000.000000,444000000.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,250000.000000,250000.000000,0.000000, ->,INT,,,,,,,0.000000,0.000000,0.000000,,,12748,222.000000,0.000000
07/03.05:57:05.670627,07/03.05:57:18.930629,1, e *      ,13.260002,13.260002,1728415872.000000,13.260002,0.000000,13.260002,13.260002,13.260002,UAA,UAA,e,e,192.168.10.9,192.168.10.3,tcp,1062,microsoft-ds,0,0,cs0,cs0,128,128,0,0,0x5d01,0x0d56,0,Start,36,22,14,5352,2788,2564,0,0,0,-0.000000,3042.533447,1606.032959,1436.500488,14,7,7,28.000000,0,0,0,0.000000,0,0,2.639517,1.583710,0.980392, ->,RST,64768,524800,982603294,3784712601,1460,1460,0.000082,0.000050,0.000032,Mws,,12828,126.727272,183.142853
